job,output_level,num_output_files,total_output_size_bytes,num_input_records,num_output_records,num_subcompactions,input_summary,compaction_desc,compaction_reason,input_data_size_bytes,wall_us,cpu_us,write_io_us,read_io_us,file_write_nanos,file_fsync_nanos,file_range_sync_nanos,file_prepare_write_nanos,has_io_stats,pattern,wall_ms,cpu_ms,read_io_ms,write_io_ms,label,sst_size_mb,input_data_mb,requested_input_sst_count,value_size,requested_subcompactions,repeat_index
3,1,39,277356093,986843,984468,8,38@L0,38@L0 → 39@L1,LevelL0FilesNum,278410014,227500,580400,90967.586,0.0,89718315,0,0,1249271,True,L0->L1,227.5,580.4,0.0,90.967586,"sst=8MB, input=32sst (256MB), value=256B, sub=8",8,256,32,256,8,3
3,1,39,277356093,986843,984468,8,38@L0,38@L0 → 39@L1,LevelL0FilesNum,278410014,233369,635302,100739.593,0.0,99499420,0,0,1240173,True,L0->L1,233.369,635.302,0.0,100.739593,"sst=8MB, input=32sst (256MB), value=256B, sub=8",8,256,32,256,8,4
3,1,39,277356093,986843,984468,8,38@L0,38@L0 → 39@L1,LevelL0FilesNum,278410014,256388,687346,97053.511,0.0,95454485,0,0,1599026,True,L0->L1,256.388,687.346,0.0,97.053511,"sst=8MB, input=32sst (256MB), value=256B, sub=8",8,256,32,256,8,5
3,1,36,309815429,5590965,5515113,1,56@L0,56@L0 → 36@L1,LevelL0FilesNum,317550352,1699118,1423608,58485.819,217024.18099999998,57791914,0,0,693905,True,L0->L1,1699.118,1423.608,217.02418099999997,58.485819000000006,"sst=8MB, input=32sst (256MB), value=32B, sub=1",8,256,32,32,1,1
3,1,36,309815429,5590965,5515113,1,56@L0,56@L0 → 36@L1,LevelL0FilesNum,317550352,1692530,1432158,58534.546,201837.454,57856686,0,0,677860,True,L0->L1,1692.53,1432.158,201.837454,58.534546,"sst=8MB, input=32sst (256MB), value=32B, sub=1",8,256,32,32,1,2
3,1,36,309815429,5590965,5515113,1,56@L0,56@L0 → 36@L1,LevelL0FilesNum,317550352,1691889,1429355,58391.924,204142.076,57706509,0,0,685415,True,L0->L1,1691.889,1429.355,204.142076,58.391923999999996,"sst=8MB, input=32sst (256MB), value=32B, sub=1",8,256,32,32,1,3
3,1,36,309815429,5590965,5515113,1,56@L0,56@L0 → 36@L1,LevelL0FilesNum,317550352,1710219,1435076,58681.117,216461.883,57995829,0,0,685288,True,L0->L1,1710.219,1435.076,216.461883,58.681117,"sst=8MB, input=32sst (256MB), value=32B, sub=1",8,256,32,32,1,4
3,1,36,309815429,5590965,5515113,1,56@L0,56@L0 → 36@L1,LevelL0FilesNum,317550352,1718192,1440908,58888.406,218395.59399999998,58180323,0,0,708083,True,L0->L1,1718.192,1440.908,218.395594,58.888406,"sst=8MB, input=32sst (256MB), value=32B, sub=1",8,256,32,32,1,5
3,1,47,309828391,5590965,5515113,16,56@L0,56@L0 → 47@L1,LevelL0FilesNum,317550352,553696,3156102,94164.829,0.0,92131524,0,0,2033305,True,L0->L1,553.696,3156.102,0.0,94.164829,"sst=8MB, input=32sst (256MB), value=32B, sub=16",8,256,32,32,16,1
3,1,47,309828391,5590965,5515113,16,56@L0,56@L0 → 47@L1,LevelL0FilesNum,317550352,563802,3142833,109968.028,0.0,107695560,0,0,2272468,True,L0->L1,563.802,3142.833,0.0,109.968028,"sst=8MB, input=32sst (256MB), value=32B, sub=16",8,256,32,32,16,2
3,1,47,309828391,5590965,5515113,16,56@L0,56@L0 → 47@L1,LevelL0FilesNum,317550352,559677,3248207,93547.243,0.0,91060200,0,0,2487043,True,L0->L1,559.677,3248.207,0.0,93.54724300000001,"sst=8MB, input=32sst (256MB), value=32B, sub=16",8,256,32,32,16,3
3,1,47,309828391,5590965,5515113,16,56@L0,56@L0 → 47@L1,LevelL0FilesNum,317550352,553637,3161395,95844.486,0.0,93718130,0,0,2126356,True,L0->L1,553.637,3161.395,0.0,95.844486,"sst=8MB, input=32sst (256MB), value=32B, sub=16",8,256,32,32,16,4
3,1,47,309828391,5590965,5515113,16,56@L0,56@L0 → 47@L1,LevelL0FilesNum,317550352,504125,2720378,104155.124,0.0,102327935,0,0,1827189,True,L0->L1,504.125,2720.378,0.0,104.155124,"sst=8MB, input=32sst (256MB), value=32B, sub=16",8,256,32,32,16,5
3,1,37,309816287,5590965,5515113,2,56@L0,56@L0 → 37@L1,LevelL0FilesNum,317550352,927640,1485997,60824.268,0.0,60096330,0,0,727938,True,L0->L1,927.64,1485.997,0.0,60.824268,"sst=8MB, input=32sst (256MB), value=32B, sub=2",8,256,32,32,2,1
3,1,37,309816287,5590965,5515113,2,56@L0,56@L0 → 37@L1,LevelL0FilesNum,317550352,936801,1482940,61879.131,0.0,61058308,0,0,820823,True,L0->L1,936.801,1482.94,0.0,61.879131,"sst=8MB, input=32sst (256MB), value=32B, sub=2",8,256,32,32,2,2
3,1,37,309816287,5590965,5515113,2,56@L0,56@L0 → 37@L1,LevelL0FilesNum,317550352,930208,1480075,62611.826,0.0,61845480,0,0,766346,True,L0->L1,930.208,1480.075,0.0,62.611826,"sst=8MB, input=32sst (256MB), value=32B, sub=2",8,256,32,32,2,3
3,1,37,309816287,5590965,5515113,2,56@L0,56@L0 → 37@L1,LevelL0FilesNum,317550352,931169,1479562,61641.271,0.0,60777916,0,0,863355,True,L0->L1,931.169,1479.562,0.0,61.641271,"sst=8MB, input=32sst (256MB), value=32B, sub=2",8,256,32,32,2,4
3,1,37,309816287,5590965,5515113,2,56@L0,56@L0 → 37@L1,LevelL0FilesNum,317550352,933437,1490083,62930.363,0.0,62131555,0,0,798808,True,L0->L1,933.437,1490.083,0.0,62.930363,"sst=8MB, input=32sst (256MB), value=32B, sub=2",8,256,32,32,2,5
3,1,63,309848601,5590965,5515113,32,56@L0,56@L0 → 63@L1,LevelL0FilesNum,317550352,927148,3478934,177716.799,0.0,174341767,0,0,3375032,True,L0->L1,927.148,3478.934,0.0,177.716799,"sst=8MB, input=32sst (256MB), value=32B, sub=32",8,256,32,32,32,1
3,1,63,309848601,5590965,5515113,32,56@L0,56@L0 → 63@L1,LevelL0FilesNum,317550352,813526,3446287,337873.633,0.0,334145804,0,0,3727829,True,L0->L1,813.526,3446.287,0.0,337.873633,"sst=8MB, input=32sst (256MB), value=32B, sub=32",8,256,32,32,32,2
3,1,63,309848601,5590965,5515113,32,56@L0,56@L0 → 63@L1,LevelL0FilesNum,317550352,843599,3258528,214670.165,0.0,207047430,0,0,7622735,True,L0->L1,843.599,3258.528,0.0,214.670165,"sst=8MB, input=32sst (256MB), value=32B, sub=32",8,256,32,32,32,3
3,1,63,309848601,5590965,5515113,32,56@L0,56@L0 → 63@L1,LevelL0FilesNum,317550352,847286,3173673,162494.383,0.0,160212500,0,0,2281883,True,L0->L1,847.286,3173.673,0.0,162.494383,"sst=8MB, input=32sst (256MB), value=32B, sub=32",8,256,32,32,32,4
3,1,63,309848601,5590965,5515113,32,56@L0,56@L0 → 63@L1,LevelL0FilesNum,317550352,851711,3282113,165914.826,0.0,163203017,0,0,2711809,True,L0->L1,851.711,3282.113,0.0,165.914826,"sst=8MB, input=32sst (256MB), value=32B, sub=32",8,256,32,32,32,5
3,1,38,309817608,5590965,5515113,4,56@L0,56@L0 → 38@L1,LevelL0FilesNum,317550352,537773,1550287,71360.48,0.0,70529577,0,0,830903,True,L0->L1,537.773,1550.287,0.0,71.36048,"sst=8MB, input=32sst (256MB), value=32B, sub=4",8,256,32,32,4,1
3,1,38,309817608,5590965,5515113,4,56@L0,56@L0 → 38@L1,LevelL0FilesNum,317550352,536754,1564157,67415.206,0.0,66573616,0,0,841590,True,L0->L1,536.754,1564.157,0.0,67.41520600000001,"sst=8MB, input=32sst (256MB), value=32B, sub=4",8,256,32,32,4,2
3,1,38,309817608,5590965,5515113,4,56@L0,56@L0 → 38@L1,LevelL0FilesNum,317550352,540417,1552531,71035.82,0.0,69803606,0,0,1232214,True,L0->L1,540.417,1552.531,0.0,71.03582,"sst=8MB, input=32sst (256MB), value=32B, sub=4",8,256,32,32,4,3
3,1,38,309817608,5590965,5515113,4,56@L0,56@L0 → 38@L1,LevelL0FilesNum,317550352,541306,1577177,69813.288,0.0,68907502,0,0,905786,True,L0->L1,541.306,1577.177,0.0,69.813288,"sst=8MB, input=32sst (256MB), value=32B, sub=4",8,256,32,32,4,4
3,1,38,309817608,5590965,5515113,4,56@L0,56@L0 → 38@L1,LevelL0FilesNum,317550352,544248,1587439,71368.05,0.0,70418756,0,0,949294,True,L0->L1,544.248,1587.439,0.0,71.36805,"sst=8MB, input=32sst (256MB), value=32B, sub=4",8,256,32,32,4,5
3,1,40,309819709,5590965,5515113,8,56@L0,56@L0 → 40@L1,LevelL0FilesNum,317550352,476611,1896196,82452.77,0.0,81056537,0,0,1396233,True,L0->L1,476.611,1896.196,0.0,82.45277,"sst=8MB, input=32sst (256MB), value=32B, sub=8",8,256,32,32,8,1
3,1,40,309819709,5590965,5515113,8,56@L0,56@L0 → 40@L1,LevelL0FilesNum,317550352,441732,1901985,79994.413,0.0,78819129,0,0,1175284,True,L0->L1,441.732,1901.985,0.0,79.994413,"sst=8MB, input=32sst (256MB), value=32B, sub=8",8,256,32,32,8,2
3,1,40,309819709,5590965,5515113,8,56@L0,56@L0 → 40@L1,LevelL0FilesNum,317550352,430811,1788310,77131.609,0.0,75922461,0,0,1209148,True,L0->L1,430.811,1788.31,0.0,77.131609,"sst=8MB, input=32sst (256MB), value=32B, sub=8",8,256,32,32,8,3
3,1,40,309819709,5590965,5515113,8,56@L0,56@L0 → 40@L1,LevelL0FilesNum,317550352,497241,2061988,83489.802,0.0,82050733,0,0,1439069,True,L0->L1,497.241,2061.988,0.0,83.489802,"sst=8MB, input=32sst (256MB), value=32B, sub=8",8,256,32,32,8,4
3,1,40,309819709,5590965,5515113,8,56@L0,56@L0 → 40@L1,LevelL0FilesNum,317550352,487813,2136269,83404.231,0.0,81674633,0,0,1729598,True,L0->L1,487.813,2136.269,0.0,83.404231,"sst=8MB, input=32sst (256MB), value=32B, sub=8",8,256,32,32,8,5
3,1,33,273288099,508379,507739,1,36@L0,36@L0 → 33@L1,LevelL0FilesNum,273802891,411073,209623,51812.41,149637.59,51195243,0,0,617167,True,L0->L1,411.073,209.623,149.63759,51.81241000000001,"sst=8MB, input=32sst (256MB), value=512B, sub=1",8,256,32,512,1,1
3,1,33,273288099,508379,507739,1,36@L0,36@L0 → 33@L1,LevelL0FilesNum,273802891,409089,210075,52128.621,146885.37900000002,51536318,0,0,592303,True,L0->L1,409.089,210.075,146.88537900000003,52.128621,"sst=8MB, input=32sst (256MB), value=512B, sub=1",8,256,32,512,1,2
3,1,33,273288099,508379,507739,1,36@L0,36@L0 → 33@L1,LevelL0FilesNum,273802891,413333,212009,53542.79,147781.21,52952684,0,0,590106,True,L0->L1,413.333,212.009,147.78121,53.542790000000004,"sst=8MB, input=32sst (256MB), value=512B, sub=1",8,256,32,512,1,3
3,1,33,273288099,508379,507739,1,36@L0,36@L0 → 33@L1,LevelL0FilesNum,273802891,419007,209084,52823.821,157099.179,52221523,0,0,602298,True,L0->L1,419.007,209.084,157.099179,52.823821,"sst=8MB, input=32sst (256MB), value=512B, sub=1",8,256,32,512,1,4
3,1,33,273288099,508379,507739,1,36@L0,36@L0 → 33@L1,LevelL0FilesNum,273802891,426348,225800,53437.215,147110.785,52799057,0,0,638158,True,L0->L1,426.348,225.8,147.110785,53.437214999999995,"sst=8MB, input=32sst (256MB), value=512B, sub=1",8,256,32,512,1,5
3,1,46,273304057,508379,507739,16,36@L0,36@L0 → 46@L1,LevelL0FilesNum,273802891,332840,1036064,178439.286,0.0,175277602,0,0,3161684,True,L0->L1,332.84,1036.064,0.0,178.43928599999998,"sst=8MB, input=32sst (256MB), value=512B, sub=16",8,256,32,512,16,1
3,1,46,273304057,508379,507739,16,36@L0,36@L0 → 46@L1,LevelL0FilesNum,273802891,324917,1012933,195455.385,0.0,191806117,0,0,3649268,True,L0->L1,324.917,1012.933,0.0,195.455385,"sst=8MB, input=32sst (256MB), value=512B, sub=16",8,256,32,512,16,2
3,1,46,273304057,508379,507739,16,36@L0,36@L0 → 46@L1,LevelL0FilesNum,273802891,322592,1054990,220138.683,0.0,217256319,0,0,2882364,True,L0->L1,322.592,1054.99,0.0,220.138683,"sst=8MB, input=32sst (256MB), value=512B, sub=16",8,256,32,512,16,3
3,1,46,273304057,508379,507739,16,36@L0,36@L0 → 46@L1,LevelL0FilesNum,273802891,326968,1106125,207912.972,0.0,204699084,0,0,3213888,True,L0->L1,326.968,1106.125,0.0,207.912972,"sst=8MB, input=32sst (256MB), value=512B, sub=16",8,256,32,512,16,4
3,1,46,273304057,508379,507739,16,36@L0,36@L0 → 46@L1,LevelL0FilesNum,273802891,327058,996948,233551.48,0.0,230784559,0,0,2766921,True,L0->L1,327.058,996.948,0.0,233.55148,"sst=8MB, input=32sst (256MB), value=512B, sub=16",8,256,32,512,16,5
3,1,34,273289312,508379,507739,2,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,252645,214359,53122.493,0.0,52521411,0,0,601082,True,L0->L1,252.645,214.359,0.0,53.122493000000006,"sst=8MB, input=32sst (256MB), value=512B, sub=2",8,256,32,512,2,1
3,1,34,273289312,508379,507739,2,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,248165,224381,58078.864,0.0,57407118,0,0,671746,True,L0->L1,248.165,224.381,0.0,58.078864,"sst=8MB, input=32sst (256MB), value=512B, sub=2",8,256,32,512,2,2
3,1,34,273289312,508379,507739,2,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,244544,211777,57395.913,0.0,56712727,0,0,683186,True,L0->L1,244.544,211.777,0.0,57.395913,"sst=8MB, input=32sst (256MB), value=512B, sub=2",8,256,32,512,2,3
3,1,34,273289312,508379,507739,2,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,253139,215733,57346.146,0.0,56717431,0,0,628715,True,L0->L1,253.139,215.733,0.0,57.346146,"sst=8MB, input=32sst (256MB), value=512B, sub=2",8,256,32,512,2,4
3,1,34,273289312,508379,507739,2,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,249305,213066,53930.461,0.0,53325560,0,0,604901,True,L0->L1,249.305,213.066,0.0,53.930461,"sst=8MB, input=32sst (256MB), value=512B, sub=2",8,256,32,512,2,5
3,1,61,273323446,508379,507739,31,36@L0,36@L0 → 61@L1,LevelL0FilesNum,273802891,609657,1095651,304444.839,0.0,300220964,0,0,4223875,True,L0->L1,609.657,1095.651,0.0,304.444839,"sst=8MB, input=32sst (256MB), value=512B, sub=32",8,256,32,512,32,1
3,1,61,273323446,508379,507739,31,36@L0,36@L0 → 61@L1,LevelL0FilesNum,273802891,606107,1056853,511417.249,0.0,506506104,0,0,4911145,True,L0->L1,606.107,1056.853,0.0,511.417249,"sst=8MB, input=32sst (256MB), value=512B, sub=32",8,256,32,512,32,2
3,1,61,273323446,508379,507739,31,36@L0,36@L0 → 61@L1,LevelL0FilesNum,273802891,608894,1126122,455827.727,0.0,452488635,0,0,3339092,True,L0->L1,608.894,1126.122,0.0,455.82772700000004,"sst=8MB, input=32sst (256MB), value=512B, sub=32",8,256,32,512,32,3
3,1,61,273323446,508379,507739,31,36@L0,36@L0 → 61@L1,LevelL0FilesNum,273802891,607822,1082827,518504.663,0.0,514498640,0,0,4006023,True,L0->L1,607.822,1082.827,0.0,518.504663,"sst=8MB, input=32sst (256MB), value=512B, sub=32",8,256,32,512,32,4
3,1,61,273323446,508379,507739,31,36@L0,36@L0 → 61@L1,LevelL0FilesNum,273802891,527928,869150,260873.591,0.0,254611287,0,0,6262304,True,L0->L1,527.928,869.15,0.0,260.873591,"sst=8MB, input=32sst (256MB), value=512B, sub=32",8,256,32,512,32,5
3,1,34,273289188,508379,507739,4,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,176594,234143,66093.648,0.0,65410740,0,0,682908,True,L0->L1,176.594,234.143,0.0,66.093648,"sst=8MB, input=32sst (256MB), value=512B, sub=4",8,256,32,512,4,1
3,1,34,273289188,508379,507739,4,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,180138,236845,70709.567,0.0,69946658,0,0,762909,True,L0->L1,180.138,236.845,0.0,70.70956699999999,"sst=8MB, input=32sst (256MB), value=512B, sub=4",8,256,32,512,4,2
3,1,34,273289188,508379,507739,4,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,173747,238324,67182.601,0.0,66424786,0,0,757815,True,L0->L1,173.747,238.324,0.0,67.18260099999999,"sst=8MB, input=32sst (256MB), value=512B, sub=4",8,256,32,512,4,3
3,1,34,273289188,508379,507739,4,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,177977,238843,65753.22,0.0,64968470,0,0,784750,True,L0->L1,177.977,238.843,0.0,65.75322,"sst=8MB, input=32sst (256MB), value=512B, sub=4",8,256,32,512,4,4
3,1,34,273289188,508379,507739,4,36@L0,36@L0 → 34@L1,LevelL0FilesNum,273802891,174673,235991,67477.957,0.0,66766610,0,0,711347,True,L0->L1,174.673,235.991,0.0,67.47795699999999,"sst=8MB, input=32sst (256MB), value=512B, sub=4",8,256,32,512,4,5
3,1,38,273293810,508379,507739,8,36@L0,36@L0 → 38@L1,LevelL0FilesNum,273802891,213946,545221,110349.417,0.0,108582912,0,0,1766505,True,L0->L1,213.946,545.221,0.0,110.349417,"sst=8MB, input=32sst (256MB), value=512B, sub=8",8,256,32,512,8,1
3,1,38,273293810,508379,507739,8,36@L0,36@L0 → 38@L1,LevelL0FilesNum,273802891,220651,528596,110540.116,0.0,109033325,0,0,1506791,True,L0->L1,220.651,528.596,0.0,110.540116,"sst=8MB, input=32sst (256MB), value=512B, sub=8",8,256,32,512,8,2
3,1,38,273293810,508379,507739,8,36@L0,36@L0 → 38@L1,LevelL0FilesNum,273802891,243755,679789,121821.662,0.0,119662002,0,0,2159660,True,L0->L1,243.755,679.789,0.0,121.821662,"sst=8MB, input=32sst (256MB), value=512B, sub=8",8,256,32,512,8,3
3,1,38,273293810,508379,507739,8,36@L0,36@L0 → 38@L1,LevelL0FilesNum,273802891,210204,452230,97383.791,0.0,95661484,0,0,1722307,True,L0->L1,210.204,452.23,0.0,97.383791,"sst=8MB, input=32sst (256MB), value=512B, sub=8",8,256,32,512,8,4
3,1,38,273293810,508379,507739,8,36@L0,36@L0 → 38@L1,LevelL0FilesNum,273802891,215245,492526,97155.557,0.0,95635543,0,0,1520014,True,L0->L1,215.245,492.526,0.0,97.155557,"sst=8MB, input=32sst (256MB), value=512B, sub=8",8,256,32,512,8,5
3,1,35,293721513,3354870,3327648,1,47@L0,47@L0 → 35@L1,LevelL0FilesNum,298103713,1107136,864856,54961.841,187318.15899999999,54301521,0,0,660320,True,L0->L1,1107.136,864.856,187.31815899999998,54.961841,"sst=8MB, input=32sst (256MB), value=64B, sub=1",8,256,32,64,1,1
3,1,35,293721513,3354870,3327648,1,47@L0,47@L0 → 35@L1,LevelL0FilesNum,298103713,1103462,869032,55656.139,178773.861,54978400,0,0,677739,True,L0->L1,1103.462,869.032,178.773861,55.656139,"sst=8MB, input=32sst (256MB), value=64B, sub=1",8,256,32,64,1,2
3,1,35,293721513,3354870,3327648,1,47@L0,47@L0 → 35@L1,LevelL0FilesNum,298103713,1125856,894341,55891.667,175623.33299999998,55260838,0,0,630829,True,L0->L1,1125.856,894.341,175.62333299999997,55.891667,"sst=8MB, input=32sst (256MB), value=64B, sub=1",8,256,32,64,1,3
3,1,35,293721513,3354870,3327648,1,47@L0,47@L0 → 35@L1,LevelL0FilesNum,298103713,1101207,862254,54743.035,184209.965,54140163,0,0,602872,True,L0->L1,1101.207,862.254,184.20996499999998,54.743035000000006,"sst=8MB, input=32sst (256MB), value=64B, sub=1",8,256,32,64,1,4
3,1,35,293721513,3354870,3327648,1,47@L0,47@L0 → 35@L1,LevelL0FilesNum,298103713,1102787,870611,55457.96,176718.04,54829686,0,0,628274,True,L0->L1,1102.787,870.611,176.71804,55.45796,"sst=8MB, input=32sst (256MB), value=64B, sub=1",8,256,32,64,1,5
3,1,47,293735134,3354870,3327648,16,47@L0,47@L0 → 47@L1,LevelL0FilesNum,298103713,442249,2116105,112368.179,0.0,110372886,0,0,1995293,True,L0->L1,442.249,2116.105,0.0,112.368179,"sst=8MB, input=32sst (256MB), value=64B, sub=16",8,256,32,64,16,1
3,1,47,293735134,3354870,3327648,16,47@L0,47@L0 → 47@L1,LevelL0FilesNum,298103713,458295,2247688,158880.591,0.0,156747146,0,0,2133445,True,L0->L1,458.295,2247.688,0.0,158.88059099999998,"sst=8MB, input=32sst (256MB), value=64B, sub=16",8,256,32,64,16,2
3,1,47,293735134,3354870,3327648,16,47@L0,47@L0 → 47@L1,LevelL0FilesNum,298103713,436701,1966435,106524.794,0.0,104814683,0,0,1710111,True,L0->L1,436.701,1966.435,0.0,106.524794,"sst=8MB, input=32sst (256MB), value=64B, sub=16",8,256,32,64,16,3
3,1,47,293735134,3354870,3327648,16,47@L0,47@L0 → 47@L1,LevelL0FilesNum,298103713,461596,2175626,119143.412,0.0,117109224,0,0,2034188,True,L0->L1,461.596,2175.626,0.0,119.143412,"sst=8MB, input=32sst (256MB), value=64B, sub=16",8,256,32,64,16,4
3,1,47,293735134,3354870,3327648,16,47@L0,47@L0 → 47@L1,LevelL0FilesNum,298103713,445162,2128692,115161.073,0.0,113076363,0,0,2084710,True,L0->L1,445.162,2128.692,0.0,115.161073,"sst=8MB, input=32sst (256MB), value=64B, sub=16",8,256,32,64,16,5
3,1,36,293721878,3354870,3327648,2,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,619055,920866,59955.129,0.0,59144907,0,0,810222,True,L0->L1,619.055,920.866,0.0,59.955129,"sst=8MB, input=32sst (256MB), value=64B, sub=2",8,256,32,64,2,1
3,1,36,293721878,3354870,3327648,2,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,614692,922035,59263.107,0.0,58561433,0,0,701674,True,L0->L1,614.692,922.035,0.0,59.263107000000005,"sst=8MB, input=32sst (256MB), value=64B, sub=2",8,256,32,64,2,2
3,1,36,293721878,3354870,3327648,2,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,614695,912810,58629.681,0.0,57943198,0,0,686483,True,L0->L1,614.695,912.81,0.0,58.629681,"sst=8MB, input=32sst (256MB), value=64B, sub=2",8,256,32,64,2,3
3,1,36,293721878,3354870,3327648,2,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,616465,922504,60098.04,0.0,59372327,0,0,725713,True,L0->L1,616.465,922.504,0.0,60.09804,"sst=8MB, input=32sst (256MB), value=64B, sub=2",8,256,32,64,2,4
3,1,36,293721878,3354870,3327648,2,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,612788,923709,60216.027,0.0,59507286,0,0,708741,True,L0->L1,612.788,923.709,0.0,60.216027000000004,"sst=8MB, input=32sst (256MB), value=64B, sub=2",8,256,32,64,2,5
3,1,63,293755825,3354870,3327648,32,47@L0,47@L0 → 63@L1,LevelL0FilesNum,298103713,748094,2454310,182124.734,0.0,176747660,0,0,5377074,True,L0->L1,748.094,2454.31,0.0,182.124734,"sst=8MB, input=32sst (256MB), value=64B, sub=32",8,256,32,64,32,1
3,1,63,293755825,3354870,3327648,32,47@L0,47@L0 → 63@L1,LevelL0FilesNum,298103713,725826,2237535,189235.315,0.0,186169263,0,0,3066052,True,L0->L1,725.826,2237.535,0.0,189.235315,"sst=8MB, input=32sst (256MB), value=64B, sub=32",8,256,32,64,32,2
3,1,63,293755825,3354870,3327648,32,47@L0,47@L0 → 63@L1,LevelL0FilesNum,298103713,732550,2357452,183071.306,0.0,180370559,0,0,2700747,True,L0->L1,732.55,2357.452,0.0,183.07130600000002,"sst=8MB, input=32sst (256MB), value=64B, sub=32",8,256,32,64,32,3
3,1,63,293755825,3354870,3327648,32,47@L0,47@L0 → 63@L1,LevelL0FilesNum,298103713,774452,2634861,264275.443,0.0,259953112,0,0,4322331,True,L0->L1,774.452,2634.861,0.0,264.27544300000005,"sst=8MB, input=32sst (256MB), value=64B, sub=32",8,256,32,64,32,4
3,1,63,293755825,3354870,3327648,32,47@L0,47@L0 → 63@L1,LevelL0FilesNum,298103713,816476,2575266,223131.181,0.0,219564464,0,0,3566717,True,L0->L1,816.476,2575.266,0.0,223.131181,"sst=8MB, input=32sst (256MB), value=64B, sub=32",8,256,32,64,32,5
3,1,36,293721777,3354870,3327648,4,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,386882,989291,69811.234,0.0,68995313,0,0,815921,True,L0->L1,386.882,989.291,0.0,69.811234,"sst=8MB, input=32sst (256MB), value=64B, sub=4",8,256,32,64,4,1
3,1,36,293721777,3354870,3327648,4,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,369066,950260,64080.011,0.0,63268300,0,0,811711,True,L0->L1,369.066,950.26,0.0,64.080011,"sst=8MB, input=32sst (256MB), value=64B, sub=4",8,256,32,64,4,2
3,1,36,293721777,3354870,3327648,4,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,374186,972649,69224.934,0.0,68432563,0,0,792371,True,L0->L1,374.186,972.649,0.0,69.22493399999999,"sst=8MB, input=32sst (256MB), value=64B, sub=4",8,256,32,64,4,3
3,1,36,293721777,3354870,3327648,4,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,379287,974985,63428.294,0.0,62458914,0,0,969380,True,L0->L1,379.287,974.985,0.0,63.428294,"sst=8MB, input=32sst (256MB), value=64B, sub=4",8,256,32,64,4,4
3,1,36,293721777,3354870,3327648,4,47@L0,47@L0 → 36@L1,LevelL0FilesNum,298103713,364126,950628,60290.316,0.0,59533374,0,0,756942,True,L0->L1,364.126,950.628,0.0,60.290316,"sst=8MB, input=32sst (256MB), value=64B, sub=4",8,256,32,64,4,5
3,1,40,293726335,3354870,3327648,8,47@L0,47@L0 → 40@L1,LevelL0FilesNum,298103713,333933,1172574,72289.668,0.0,71197420,0,0,1092248,True,L0->L1,333.933,1172.574,0.0,72.289668,"sst=8MB, input=32sst (256MB), value=64B, sub=8",8,256,32,64,8,1
3,1,40,293726335,3354870,3327648,8,47@L0,47@L0 → 40@L1,LevelL0FilesNum,298103713,361529,1406992,74288.089,0.0,72986490,0,0,1301599,True,L0->L1,361.529,1406.992,0.0,74.28808900000001,"sst=8MB, input=32sst (256MB), value=64B, sub=8",8,256,32,64,8,2
3,1,40,293726335,3354870,3327648,8,47@L0,47@L0 → 40@L1,LevelL0FilesNum,298103713,346304,1259104,73746.446,0.0,72631948,0,0,1114498,True,L0->L1,346.304,1259.104,0.0,73.74644599999999,"sst=8MB, input=32sst (256MB), value=64B, sub=8",8,256,32,64,8,3
3,1,40,293726335,3354870,3327648,8,47@L0,47@L0 → 40@L1,LevelL0FilesNum,298103713,386884,1517119,86423.813,0.0,84891710,0,0,1532103,True,L0->L1,386.884,1517.119,0.0,86.423813,"sst=8MB, input=32sst (256MB), value=64B, sub=8",8,256,32,64,8,4
3,1,40,293726335,3354870,3327648,8,47@L0,47@L0 → 40@L1,LevelL0FilesNum,298103713,353130,1359470,75751.554,0.0,74453381,0,0,1298173,True,L0->L1,353.13,1359.47,0.0,75.751554,"sst=8MB, input=32sst (256MB), value=64B, sub=8",8,256,32,64,8,5
